5Yforecast2023.Household.Median.Income,ZIP.Code,CYE2018..Housing.Value.Median.Housing.Value._avg,5Yforecast2023..Median.Housing.Value._avg,CYE2018..Mean..Household.Income._avg,CYE2018..5.Year.Projected.Population.Growth._avg,CYE2018..Housing.Units.Vacant._avg,5Yforecast2023....Housing.Units..Vacant._avg,CYE2018.Median.Year.Structure.Built._avg,count,FILTER_Median_Value_Per_SQFT_2017.09_to_2018_08,Price_to_Rent_Ratio_2017.09_to_2018.08_avg,FILTER_Sale_Price_2017.08_to_2018.07_avg,FILTER_ZHVI,SCORING_price_to_rent_ratio_scaled_0_1,DISPLAY_state,DISPLAY_city,FILTER_days_on__market_bin,SCORING_market_health_index_scaled_0_1,FILTER_estimated_rent,SCORING_days_on_market_scaled_0_1,SCORING_buyer_seller_index_scaled_0_1,DaysOnMarket_Average,ForecastYoYPctChange,YoY,MarketHealthIndex,BuyerSellerIndex,PctPriceCut,median_value_per_sqft_avg_scaled_0_1,CYE2018.Median.Year.Built._avg_scaled_0_1,5Yforecast2023.Household.Median.Income_scale_0_1,CYE2018..Housing.Value.Median.Housing.Value._avg_scale_0_1,5Yforecast2023..Median.Housing.Value._avg_scale_0_1,CYE2018..Mean..Household.Income._avg_scale_0_1,CYE2018..5.Year.Projected.Population.Growth._avg_scale_0_1,CYE2018..Housing.Units.Vacant._avg_scale_0_1,5Yforecast2023....Housing.Units..Vacant._avg_scale_0_1,change_in_percent_vacant_23_less_18,SCORING_change_in_percent_vacant_23_less_18_scale_0_1,anual_income_to_monthly_rent_ratio,SCORING_annual_income_to_monthly_rent_ratio_scale_0_1,GreatSchoolRating,year_built_bin,SCORING_school_score,SCORING_year_built
109756.692308,10013,851706.0,852284.384615,149598.076923,3.27538461538,8.50923076923,8.54,1944.23076923,13,1780.166667,28.14833333,3391950.0,3050400.0,0.645999982877,NY,New York,120+ days,0.4182433366,5615,0.276063829787,0.372212693,159.75,0.034556779,-5.060690943,4.182433366,3.72212693,4.719764012,0.88762817297,0.848248198502,0.408861317138,0.841732420275,0.84163005566,0.445391738924,0.263174112615,0.116729276837,0.116457570327,0.0307692307692,0.628235156754,26.6425782588,0.118386235183,3,pre 1960,0.3,0.199230769231
123650.486486,10016,633791.702703,638280.081081,164381.135135,2.48621621622,7.36054054054,7.40837837838,1962.05405405,37,1329.083333,23.49083333,829066.6667,1045600.0,0.526970618467,NY,New York,120+ days,0.4863278553,3874,0.285106382979,0.4013722127,164.0,0.049009181,0.741882648,4.863278553,4.013722127,6.681514477,0.660152966717,0.889372528966,0.476970024708,0.609162198818,0.612190198871,0.501954200863,0.249124053581,0.100971591643,0.101025965574,0.0478378378378,0.631317301888,42.4318882641,0.273338882803,4,pre 1980,0.4,0.448756756757
144576.185185,10021,852238.703704,853580.444444,195356.592593,-1.35481481481,11.3925925926,11.6825925926,1959.59259259,27,1481.333333,25.77333333,1268991.667,1630100.0,0.585303312888,NY,New York,120+ days,0.7405745063,4165,0.23829787234,0.3533447684,142.0,0.062459972,-3.475840834,7.405745063,3.533447684,8.536585366,0.736930576399,0.883693107043,0.579549800616,0.842300951206,0.843019596789,0.62047150008,0.18073977363,0.156283115443,0.159312218788,0.29,0.675045470604,46.9043439598,0.317230531721,10,pre 1960,1.0,0.414296296296
154855.62069,10022,790219.275862,791719.137931,208043.241379,-0.119655172414,17.7155172414,17.9289655172,1956.55172414,29,1409.833333,25.6125,1073800.0,1336500.0,0.581192977076,NY,New York,120+ days,0.2541775998,4093,0.248404255319,0.2881646655,146.75,0.038721287,3.093181117,2.541775998,2.881646655,7.256637168,0.700874096319,0.876676797734,0.629940576365,0.776110378827,0.776696401073,0.669012747692,0.20273009396,0.243020735066,0.244492243865,0.213448275862,0.661222226383,50.8290352747,0.355746547311,5,pre 1960,0.5,0.371724137931
144941.142857,10028,807492.114286,807895.857143,195523.428571,-0.673714285714,9.304,9.55142857143,1954.42857143,35,1391.666667,29.42166667,1191808.333,1567400.0,0.678541916993,NY,New York,120+ days,0.801339594,3428,0.224468085106,0.2041166381,135.5,0.06654013,-3.449550326,8.01339594,2.041166381,7.531380753,0.691712893091,0.871777968225,0.581338858021,0.794544909774,0.794039903414,0.621109842537,0.192865832722,0.127631888375,0.130250136367,0.247428571429,0.667358181251,57.0371728621,0.416671778093,5,pre 1960,0.5,0.342
76317.75,10036,683271.833333,691427.416667,107489.916667,2.11583333333,7.57,7.79666666667,1955.91666667,12,1520.0,25.23083333,962166.6667,1140700.0,0.571438915638,NY,New York,120+ days,0.5468857893,3641,0.262765957447,0.5849056604,153.5,0.072328395,-3.754640567,5.468857893,5.849056604,9.340659341,0.756429652042,0.875211505922,0.24494042456,0.661970137908,0.669170908436,0.284278850262,0.242529895255,0.103844947872,0.106320943401,0.226666666667,0.663609122908,29.5220864231,0.146645064338,9,pre 1960,0.9,0.362833333333
66855.7142857,10301,368348.0,388139.571429,85052.1428571,-0.106785714286,7.59071428571,7.68714285714,1946.39285714,28,350.6666667,20.59083333,475975.0,542500.0,0.452856789849,NY,New York,120+ days,0.40726419,2240,0.255319148936,0.9708404803,150.0,0.080976959,4.952602051,4.0726419,9.708404803,18.49710983,0.166750714423,0.853236864658,0.198556620741,0.3258659604,0.344007728874,0.198428161664,0.20295921698,0.104129105589,0.104827398114,0.0964285714286,0.64009152069,37.9697066327,0.229548061182,3,pre 1960,0.3,0.2295
58589.7058824,10303,307774.823529,324769.941176,68486.3529412,5.43882352941,4.73647058824,4.61705882353,1850.41176471,17,279.0,15.42333333,343958.3333,364600.0,0.320793614199,NY,New York,120+ days,0.7694379229,2197,0.249468085106,0.910806175,147.25,0.126069665,9.885473177,7.694379229,9.10806175,16.66666667,0.130610186586,0.631776106843,0.158035857163,0.261218907678,0.276067418096,0.135044669009,0.301691169925,0.064974708234,0.0629615284125,-0.119411764706,0.601116387044,31.1726686123,0.162843497343,4,pre 1940,0.4,0.0
73383.0,10305,391223.227273,423381.818182,91490.2727273,1.34590909091,5.075,4.95090909091,1967.90909091,22,386.8333333,19.66,478016.6667,520200.0,0.429067954714,NY,New York,120+ days,0.8353128021,2290,0.232978723404,0.9897084048,139.5,0.079811611,8.172177168,8.353128021,9.897084048,22.47191011,0.184989073777,0.902882074087,0.230553999443,0.35027967138,0.381791903839,0.223061527136,0.228822451991,0.0696186407463,0.0675141503085,-0.124090909091,0.600271455642,39.9520841604,0.249002657134,4,pre 1980,0.4,0.530727272727
86362.25,10306,433324.194444,458138.972222,101919.055556,1.13555555556,3.44305555556,3.48222222222,1911.38888889,36,377.25,20.17,492008.3333,534500.0,0.442101765954,NY,New York,120+ days,0.7102610137,2240,0.217021276596,0.9313893654,132.0,0.074671656,9.461396682,7.102610137,9.313893654,19.3877551,0.180156328795,0.772470901913,0.294179524001,0.395212158051,0.419055997662,0.262963800626,0.225077396319,0.0472316941461,0.0474860818896,0.0391666666667,0.629751514596,45.499578373,0.303444486169,10,pre 1940,1.0,0.0
97841.3333333,10309,513732.733333,520393.066667,114781.866667,7.46066666667,6.41066666667,6.582,1988.53333333,15,340.75,21.0775,497525.0,560700.0,0.465294283013,NY,New York,120+ days,0.7394006353,2246,0.251595744681,0.9382504288,148.25,0.091656857,2.824133504,7.394006353,9.382504288,17.81609195,0.161749873928,0.950469158591,0.350451088115,0.481028609419,0.485800312042,0.312179074858,0.337687308982,0.087941261007,0.089756876802,0.171333333333,0.6536173665,51.1050163253,0.358454961705,3,pre 2000,0.3,0.715555555556
76127.6111111,10310,400150.888889,425835.444444,85981.5555556,0.604444444444,4.88166666667,4.82833333333,1943.88888889,18,339.4166667,19.7875,461491.6667,494100.0,0.432326407524,NY,New York,120+ days,0.6381715233,2236,0.214361702128,0.679245283,130.75,0.086057478,8.474204171,6.381715233,6.79245283,13.0952381,0.161077492032,0.847459365226,0.244008345545,0.359807766897,0.384422503546,0.201984250643,0.215621692729,0.0669665020512,0.0658426192888,-0.0533333333333,0.613048427829,38.4532896045,0.234293832961,4,pre 1960,0.4,0.194444444444
99225.9666667,10312,487649.0,499378.133333,118297.033333,0.453666666667,3.645,3.64833333333,1978.26666667,30,337.5833333,20.63583333,494108.3333,528400.0,0.454006832017,NY,New York,120+ days,0.7699903328,2238,0.218085106383,0.8439108062,132.5,0.08832324,6.061822561,7.699903328,8.439108062,17.17171717,0.160152966868,0.926780495308,0.357238693112,0.453190602858,0.463269628244,0.325628692518,0.212937301564,0.0500019597084,0.0497512922414,0.00333333333333,0.623280949452,52.858370569,0.375661975956,4,pre 1980,0.4,0.675733333333
89708.5471698,10314,429973.830189,451033.056604,104466.037736,-0.49679245283,3.88490566038,3.98283018868,1969.64150943,53,350.1666667,19.57916667,444600.0,517900.0,0.427002138312,NY,New York,120+ days,0.6282971965,2245,0.212765957447,0.730703259,130.0,0.074608998,6.410519827,6.282971965,7.30703259,15.07692308,0.166498571205,0.906879348025,0.310583392696,0.391636463539,0.411437551514,0.272708981939,0.196015682867,0.0532929756656,0.054312731475,0.0979245283019,0.640361651474,46.5327562298,0.31358385542,5,pre 1980,0.5,0.554981132075
71363.5526316,10465,422479.289474,439136.263158,86884.7631579,-0.602894736842,3.19894736842,3.06421052632,1957.89473684,38,331.5,21.29166667,417375.0,487300.0,0.470767631935,NY,New York,120+ days,0.7605303135,1897,0.28670212766,0.6775300172,164.75,0.078479376,6.350938455,7.605303135,6.775300172,10.73825503,0.157085224407,0.879775581085,0.220654475346,0.383637874114,0.398682674442,0.205440074526,0.194126677484,0.0438830281002,0.04178577434,-0.134736842105,0.598349077882,45.8011403046,0.306403945431,5,pre 1960,0.5,0.39052631579
56955.5645161,10466,367523.806452,390294.935484,65750.9193548,-2.16741935484,3.125,2.86258064516,1947.41935484,62,301.9166667,18.87666667,368550.0,428700.0,0.409048702241,NY,New York,120+ days,0.5087004557,1935,0.256382978723,0.5574614065,150.5,0.083132727,8.641662443,5.087004557,5.574614065,10.48387097,0.142166750731,0.855605341114,0.150025139932,0.324986335343,0.346318553526,0.124578440987,0.16627246631,0.0428686211492,0.0390362045432,-0.262419354839,0.575292947192,33.9798032842,0.190392069731,4,pre 1960,0.4,0.243870967742
113417.090909,10509,352771.636364,396755.272727,126795.090909,0.856363636364,5.23272727273,5.43,1967.45454545,11,195.5,11.4425,282575.0,311400.0,0.219057476552,NY,Southeast,less than 120 days,0.1650324541,2440,0.16914893617,0.7221269297,109.5,0.096229929,4.32160804,1.650324541,7.221269297,20.1754386,0.088502269289,0.90183328439,0.426804941085,0.309242001415,0.353244857471,0.358143687134,0.220106767806,0.0717823369701,0.074047377854,0.197272727273,0.658301344312,51.9652011923,0.366896617644,5,pre 1980,0.5,0.524363636364
103987.0,10512,335561.714286,370119.142857,119510.285714,3.08785714286,6.79142857143,6.99642857143,1965.14285714,14,197.0833333,10.47416667,284225.0,288600.0,0.194310272943,NY,Lake Carmel,less than 120 days,0.0825852783,2401,0.184574468085,0.8233276158,116.75,0.080897436,4.945454545,0.825852783,8.233276158,19.12350598,0.0893007227937,0.896499439647,0.380577733756,0.290874618281,0.32468753539,0.330270799762,0.259835443628,0.0931645371169,0.0954083222941,0.205,0.65969668817,49.775212709,0.345404575647,4,pre 1980,0.4,0.492
119174.0,10541,407168.8,440868.266667,140032.6,0.263333333333,4.76466666667,4.84266666667,1964.53333333,15,235.0833333,12.85833333,367983.3333,380800.0,0.255241210611,NY,Carmel,less than 120 days,0.2775169176,2440,0.172340425532,0.8490566038,111.0,0.070575105,3.562686973,2.775169176,8.490566038,21.71945701,0.108463607312,0.895093062606,0.455025859916,0.367297670779,0.400539602693,0.408792618727,0.209548678081,0.0653615008753,0.0660380789111,0.078,0.636763801473,57.3904098361,0.420138364304,5,pre 1980,0.5,0.483466666667
91901.8421053,10562,412719.473684,436806.052632,112562.263158,0.426842105263,1.99368421053,1.93315789474,1952.52631579,19,253.9166667,11.82083333,439058.3333,418900.0,0.228726349511,NY,Ossining,less than 120 days,0.0160198868,2853,0.154255319149,0.0960548885,102.5,0.062508952,-0.190612342,0.160198868,0.960548885,11.04651163,0.117961001866,0.867388822772,0.321335134189,0.373221657521,0.396184392115,0.303686499291,0.212459727105,0.0273492777959,0.0263619287446,-0.0605263157895,0.611749562855,39.4540004059,0.244114578017,5,pre 1960,0.5,0.315368421053
88294.0,10573,448628.555556,473342.259259,107444.555556,-0.00518518518519,3.52592592593,3.69444444444,1947.25925926,27,331.5833333,12.33416667,603900.0,611500.0,0.241845349229,NY,Port Chester,120+ days,0.2442342218,3894,0.203191489362,0.320754717,125.5,0.038001635,3.908241291,2.442342218,3.20754717,11.97183099,0.15712724826,0.855235946607,0.303649147212,0.411545820858,0.43535585679,0.284105291037,0.204768074802,0.0483685064699,0.0503800964527,0.168518518519,0.65310908438,27.5923357873,0.127706936568,8,pre 1960,0.8,0.24162962963
127466.888889,10598,459694.944444,476513.5,143323.0,1.02166666667,0.642222222222,0.635,1965.94444444,18,275.25,12.39416667,429741.6667,446900.0,0.243378738787,NY,Yorktown,less than 120 days,0.1153846154,2998,0.160638297872,0.5180102916,105.5,0.0695838,-0.223264121,1.153846154,5.180102916,17.55319149,0.128719112456,0.898348971953,0.495678394204,0.423356484713,0.438755830573,0.421382241395,0.223049761135,0.00880997796417,0.00865931582639,-0.00722222222222,0.621374891503,47.8062041361,0.326081179535,3,pre 1980,0.3,0.503222222222
108693.142857,10918,318686.285714,355893.142857,117862.428571,1.61571428571,5.64714285714,5.83857142857,1972.42857143,7,152.5,11.23666667,248309.0909,279200.0,0.213797098571,NY,Chester,less than 120 days,0.0724347466,2286,0.181382978723,0.8730703259,115.25,0.095415473,4.412864622,0.724347466,8.730703259,22.30215827,0.0668179525971,0.913310040214,0.403647696036,0.272864225164,0.309435452377,0.323965821754,0.233625962773,0.0774672728698,0.0796189511416,0.191428571429,0.657246042235,51.558367704,0.3629040476,5,pre 1980,0.5,0.594
61474.0,10940,213197.366667,232604.066667,72370.9,2.541,8.041,8.281,1960.36666667,30,122.4166667,8.671666667,159827.2727,176400.0,0.148244694907,NY,Middletown,120+ days,0.170556553,1649,0.193617021277,0.4596912521,121.0,0.149676871,4.193738925,1.70556553,4.596912521,12.16216216,0.0516473357035,0.885479157053,0.17217494272,0.16028060138,0.177253867625,0.149907598047,0.250099403579,0.110306106451,0.112925660407,0.24,0.666016775055,43.8877501516,0.287626375667,5,pre 1980,0.5,0.425133333333
81473.9166667,10950,334178.208333,377311.625,99739.0,6.01291666667,7.95583333333,8.30875,1980.16666667,24,177.6666667,10.8675,287627.2727,305000.0,0.204362493291,NY,Monroe,120+ days,0.3503659716,2223,0.199468085106,0.9588336192,123.75,0.097911475,10.90909091,3.503659716,9.588336192,24.55242967,0.0795091612204,0.931164436241,0.270216446585,0.289398064013,0.332398791872,0.254622542165,0.311912109433,0.10913779363,0.113304079327,0.352916666667,0.686406579171,44.8668466037,0.297235002483,3,pre 2000,0.3,0.994444444444
71449.1333333,10952,444317.933333,458235.066667,91784.2666667,9.46266666667,2.706,2.71933333333,1975.6,15,310.0,15.59,581675.0,645900.0,0.325053029722,NY,Ramapo,120+ days,0.1573677669,3433,0.273936170213,0.9982847341,158.75,0.038252051,1.684508816,1.573677669,9.982847341,23.02158273,0.146243066062,0.920627595754,0.221074000129,0.406945285797,0.419159023139,0.224186397293,0.373330168244,0.0371207964255,0.0370827813709,0.0133333333333,0.625086688562,26.7358772696,0.119301850162,5,pre 1980,0.5,0.6384
141868.473684,10956,529389.052632,531536.315789,173960.684211,-0.487894736842,0.113157894737,0.0994736842105,1965.63157895,19,247.9166667,13.435,447441.6667,473100.0,0.269978788111,NY,Ramapo,less than 120 days,0.3019610551,2941,0.178191489362,0.7581475129,113.75,0.070369901,5.180080036,3.019610551,7.581475129,18.01801802,0.114935283258,0.897627085712,0.566276339931,0.497737901519,0.497747293671,0.538607163477,0.196174094475,0.00155229533424,0.00135649456377,-0.0136842105263,0.620208025002,59.1501816425,0.437408359036,5,pre 1980,0.5,0.498842105263
76053.8518519,10977,345206.185185,380532.740741,89120.3333333,2.01703703704,1.77814814815,1.83333333333,1969.0,27,288.0833333,13.5525,432708.3333,479000.0,0.272981675995,NY,Ramapo,120+ days,0.2597707499,2940,0.234574468085,0.9348198971,140.25,0.054419624,5.460149714,2.597707499,9.348198971,16.97247706,0.135190788351,0.905399169359,0.243646770604,0.301167732412,0.335852238004,0.21399374124,0.240770962945,0.0243925629792,0.0250006493675,0.0551851851852,0.632644041134,30.3130385488,0.154407286117,5,pre 1980,0.5,0.546
98850.4615385,10990,312939.538462,354891.769231,116923.0,4.04153846154,5.63923076923,5.83615384615,1819.30769231,13,173.5,11.59333333,292263.6364,326100.0,0.222912247438,NY,Warwick,120+ days,0.3859273581,2335,0.197872340426,0.9622641509,123.0,0.060588776,13.62369338,3.859273581,9.622641509,20.12578616,0.0774079677257,0.560008519399,0.355397931068,0.266730977838,0.308361852371,0.320371410364,0.276814429154,0.0773587351741,0.0795859832523,0.196923076923,0.658238206581,50.0740899358,0.348337687834,7,pre 1940,0.7,0.0
131192.04,11001,484352.56,500257.72,143077.2,-0.7088,0.908,0.8724,1943.56,25,383.1666667,16.6275,580508.3333,610500.0,0.351567890823,NY,Floral Park,120+ days,0.2007319431,3069,0.198936170213,0.4442538593,123.5,0.041809992,5.005159959,2.007319431,4.442538593,11.50442478,0.18314002355,0.846700507614,0.513939441145,0.449672459302,0.464212657124,0.420441769339,0.192241179787,0.0124559065611,0.0118966726408,-0.0356,0.616250605184,46.6201368524,0.314441388702,4,pre 1960,0.4,0.18984
109851.307692,11003,389945.692308,420537.076923,119816.269231,-4.91846153846,1.26461538462,1.22615384615,1950.84615385,26,318.1666667,12.84583333,399275.0,434600.0,0.254921754453,NY,Elmont,120+ days,0.2867007319,2833,0.226595744681,0.9022298456,136.5,0.065745513,6.207233627,2.867007319,9.022298456,17.6,0.150361405295,0.863512122395,0.409325130801,0.348916215226,0.378741979065,0.331441544053,0.117293940148,0.0173479417032,0.0167207140245,-0.0384615384615,0.615733885993,42.293070678,0.271976559022,7,pre 1960,0.7,0.291846153846
118786.045455,11010,447920.272727,470228.045455,127838.409091,-1.06681818182,0.354545454545,0.325454545455,1949.45454545,22,341.75,14.4025,479675.0,502500.0,0.294704694728,NY,Franklin Square,120+ days,0.5139483497,2919,0.196808510638,0.8833619211,122.5,0.043932338,10.10078878,5.139483497,8.833619211,19.78021978,0.162254160363,0.860301212401,0.453124069639,0.410789902149,0.432017023143,0.362135597611,0.185867157975,0.00486363992674,0.00443813180508,-0.0290909090909,0.617425977187,43.7952754679,0.286718850445,7,pre 1960,0.7,0.272363636364
208462.666667,11030,940601.733333,940762.133333,255004.6,0.0906666666667,0.720666666667,0.668666666667,1944.53333333,15,622.0,19.22833333,1528625.0,1626000.0,0.418036068645,NY,Manhasset,120+ days,0.1777378815,6985,0.232978723404,0.667238422,139.5,-0.046477245,-0.817372209,1.777378815,6.67238422,12.35294118,0.303580433686,0.848946315951,0.892727441577,0.93660687617,0.936489465772,0.848694787867,0.206474585324,0.00988607561861,0.00911841866022,-0.052,0.613289193044,36.5074588404,0.215197898521,4,pre 1960,0.4,0.203466666667
132790.909091,11040,535684.878788,539111.090909,148406.878788,-1.1296969697,0.455151515152,0.435151515152,1950.93939394,33,427.4166667,17.01416667,634516.6667,673300.0,0.361449734724,NY,North New Hyde Park,120+ days,0.3378676978,3233,0.196276595745,0.5248713551,122.25,0.037446903,7.866068568,3.378676978,5.248713551,13.82488479,0.205454698285,0.863727258743,0.52177725031,0.504457156298,0.505868416892,0.440834014926,0.184747687552,0.00624374971792,0.00593403842839,-0.02,0.619067558196,45.9037670238,0.307411100388,4,pre 1960,0.4,0.293151515151
156345.304348,11050,698286.695652,698374.695652,185046.173913,1.3647826087,3.66217391304,3.85260869565,1951.86956522,23,496.25,18.81166667,869358.3333,903300.0,0.407387530221,NY,Port Washington,120+ days,0.3493992542,3953,0.21170212766,0.5334476844,129.5,0.025203144,4.150812868,3.493992542,5.334476844,12.7753304,0.240166414523,0.865873477659,0.637243148099,0.677994831551,0.676619275918,0.58102210769,0.229158469043,0.0502375507394,0.0525369377183,0.190434782609,0.657066589901,46.8115795378,0.316320163073,6,pre 1960,0.6,0.306173913043
88963.325,11238,610391.1,620314.7,106957.975,1.73,5.3625,4.9205,1941.875,40,1058.083333,28.59333333,886666.6667,1047000.0,0.657372622096,NY,New York,less than 120 days,0.5227178566,2650,0.190425531915,0.0789022298,119.5,0.058389685,4.345226231,5.227178566,0.789022298,5.263157895,0.523491342915,0.842812644209,0.306930242362,0.584187778047,0.592929023304,0.282243552163,0.235660662888,0.073562553892,0.0670994701161,-0.442,0.542865367756,40.3615,0.253020569779,3,pre 1960,0.3,0.16625
86794.1714286,11412,391190.657143,414582.885714,89408.9428571,-5.424,3.85428571429,3.608,1944.31428571,35,308.8333333,17.53,439450.0,437900.0,0.374632625418,NY,New York,120+ days,0.3136997652,2199,0.232446808511,0.269296741,139.25,0.068871889,0.528007346,3.136997652,2.69296741,7.547169811,0.145654731871,0.848440899202,0.296296844144,0.350244910731,0.372358328103,0.215098009719,0.108293522447,0.0528729325076,0.0492012779553,-0.246285714286,0.578206261765,40.6589098941,0.255939281901,6,pre 1960,0.6,0.2004
89467.3333333,11413,370013.833333,395081.4,96251.9333333,-2.11333333333,6.257,2.80866666667,1948.16666667,30,335.8333333,17.74833333,445033.3333,451800.0,0.380212459557,NY,New York,120+ days,0.590111863,2237,0.221276595745,0.6483704974,134.0,0.074692342,3.150684932,5.90111863,6.483704974,12.41830065,0.159270465608,0.857329641594,0.309400939405,0.327643830104,0.351450252818,0.241280439822,0.167235393608,0.0858332680097,0.038300994831,-3.44833333333,0.0,43.0272388616,0.279181516287,10,pre 1960,1.0,0.254333333333
87841.6666667,11429,375766.714286,399070.0,93364.4285714,-5.9780952381,3.47761904762,3.35142857143,1942.85714286,21,325.0833333,17.71083333,456941.6667,461000.0,0.379254091083,NY,New York,120+ days,0.4518022373,2240,0.221808510638,0.4065180103,134.25,0.064887202,4.18079096,4.518022373,4.065180103,11.2244898,0.153849386435,0.845078779089,0.301431765961,0.333783623654,0.355726539779,0.230232361958,0.0984286180571,0.0477058347051,0.0457024857789,-0.12619047619,0.5998923286,41.6805484694,0.265965407305,3,pre 1960,0.3,0.18
57308.3333333,11433,329025.041667,354792.583333,65866.7083333,3.08333333333,7.48666666667,7.21416666667,1872.33333333,24,338.0,18.10166667,418125.0,441700.0,0.389242420455,NY,New York,120+ days,0.6673111449,2131,0.283510638298,0.538593482,163.25,0.073900838,11.87943262,6.673111449,5.38593482,9.523809524,0.160363086233,0.682356560529,0.151754446405,0.283898318802,0.308255512463,0.125021469053,0.259754903415,0.102701784641,0.0983775552612,-0.2725,0.573472645669,30.9088260598,0.160254207371,3,pre 1940,0.3,0.0
72971.35,11434,322777.875,350312.45,79808.85,0.1685,4.4265,4.41725,1904.275,40,339.5833333,17.87083333,401291.6667,424400.0,0.383343129904,NY,New York,120+ days,0.6266399669,2107,0.254255319149,0.6123499142,149.5,0.082273798,5.703611457,6.266399669,6.123499142,10.82802548,0.161161539738,0.756056760498,0.228536051781,0.277230996129,0.303452239195,0.178366443148,0.207860300881,0.0607225444854,0.0602367918647,-0.00925,0.621008727739,37.8779544376,0.228647626297,4,pre 1940,0.4,0.0
76654.4,11436,343597.866667,370891.533333,80240.7333333,-2.66666666667,6.40266666667,6.344,1949.46666667,15,366.3333333,17.80166667,399000.0,416700.0,0.381575472667,NY,New York,120+ days,0.6360999862,2072,0.274468085106,0.4493996569,159.0,0.074566835,9.255374934,6.360999862,4.493996569,7.52688172,0.174651201866,0.860329180126,0.24659071505,0.299451245708,0.325515636308,0.180018901269,0.157384053886,0.0878315173369,0.0865113379568,-0.0586666666667,0.612085366971,38.7262226512,0.236972334948,3,pre 1960,0.3,0.272533333333
122841.565217,11510,410990.869565,444048.782609,128806.565217,-2.31565217391,0.574782608696,0.562173913043,1944.56521739,23,261.0,12.58083333,413883.3333,421300.0,0.248149283907,NY,Baldwin,less than 120 days,0.1079961331,2885,0.178723404255,0.5934819897,114.0,0.058651792,6.469547637,1.079961331,5.934819897,17.05069124,0.121533030761,0.849019883229,0.473004615299,0.371376795353,0.403949520672,0.365839925448,0.163633384637,0.0078848441265,0.0076662070274,-0.0126086956522,0.620402234929,44.6469896767,0.295077377298,4,pre 1960,0.4,0.203913043478
94013.0625,11520,338481.375,365933.25,103680.625,-2.7275,0.9878125,0.9440625,1951.78125,32,232.3333333,11.18666667,344083.3333,367400.0,0.21251927394,NY,Freeport,120+ days,0.0692583897,2822,0.192553191489,0.5077186964,120.5,0.080634186,5.483778352,0.692583897,5.077186964,13.41853035,0.107076819617,0.865669704661,0.331684538436,0.293990642091,0.32019972537,0.269703860986,0.15630099997,0.0135507711453,0.0128739139328,-0.04375,0.61477892781,36.7401222537,0.217481203611,5,pre 1960,0.5,0.3049375
180153.636364,11530,723876.590909,724593.045455,218174.136364,0.0118181818182,0.481363636364,0.477727272727,1859.18181818,22,434.0,18.625,834175.0,854100.0,0.402616984845,NY,Garden City,less than 120 days,0.0667725452,3784,0.170744680851,0.1869639794,110.25,0.026493385,1.739130435,0.667725452,1.869639794,11.29943503,0.208774583964,0.652011578638,0.753953868161,0.705305786733,0.704728684582,0.707775252292,0.205070796389,0.00660332651592,0.00651463202114,-0.00363636363636,0.622022404012,57.6570127811,0.422754744132,5,pre 1940,0.5,0.0
74340.2820513,11550,335038.051282,358166.307692,83410.0512821,-1.55384615385,2.11358974359,2.14230769231,1953.87179487,39,234.9166667,10.78,298908.3333,341400.0,0.202126300187,NY,Hempstead,120+ days,0.1969341251,2809,0.254255319149,0.43567753,149.5,0.086297598,7.021943574,1.969341251,4.3567753,8.771929825,0.108379559607,0.870493296889,0.235246687592,0.290315736086,0.311872574461,0.192145243686,0.177196294107,0.0289941369545,0.0292140455197,0.0287179487179,0.627864748732,29.693859481,0.148330805519,7,pre 1960,0.7,0.334205128205
128791.210526,11552,438505.526316,463612.473684,142675.473684,-2.97368421053,0.542105263158,0.494210526316,1948.47368421,19,305.4166667,14.1,436441.6667,481400.0,0.286973855708,NY,West Hempstead,120+ days,0.3498135617,2935,0.204787234043,0.6861063465,126.25,0.05396344,7.479348069,3.498135617,6.861063465,14.96062992,0.143931753253,0.858038034634,0.502170345501,0.40074196273,0.424924288022,0.418904697028,0.151918028358,0.00743657764777,0.00673940949936,-0.0478947368421,0.614030496468,48.6117457186,0.333986578881,4,pre 1960,0.4,0.258631578947
94133.5789474,11553,355842.789474,379620.421053,102788.157895,-3.32263157895,0.473157894737,0.410526315789,1953.0,19,274.5,10.815,343075.0,365000.0,0.203020777429,NY,Uniondale,120+ days,0.2241403121,2838,0.217021276596,0.2813036021,132.0,0.082810959,4.524627721,2.241403121,2.813036021,8.620689655,0.12834089763,0.868481772035,0.332275321585,0.31251970631,0.334874115157,0.266289132048,0.145705499915,0.00649076049063,0.00559823153301,-0.0626315789474,0.611369407253,36.2185193428,0.212362312916,3,pre 1960,0.3,0.322
125459.352941,11554,433146.617647,462475.352941,136818.617647,-1.35117647059,0.337352941176,0.333823529412,1956.52941176,34,318.9166667,13.89333333,472750.0,479200.0,0.28169218048,NY,East Meadow,120+ days,0.5174699627,2911,0.194680851064,0.4168096055,121.5,0.056848915,7.371723056,5.174699627,4.168096055,13.13868613,0.150739620121,0.876625315562,0.485837261031,0.395022638246,0.423705149827,0.396495382803,0.18080454935,0.00462779373723,0.00455225727788,-0.00352941176471,0.62204171673,47.0005557015,0.318174731569,8,pre 1960,0.8,0.371411764706
